0.0,-18.202939613147464,1.692690894899897,0.3597235981915219,"['jhsfgh', 10.667]"
0.1,-18.22343745490798,1.692690894899897,0.36066985987872613,[]
0.2,-18.21082339843997,1.692690894899897,0.36066985987872613,[]
0.3,-18.19978609903046,1.692690894899897,0.3600390187539233,[]
0.4,-18.22343745490798,1.6923754743374957,0.36098528044112754,[]
0.5,-18.204516370205965,1.6917446332126929,0.36382406550274027,[]
0.6,-18.213976912556973,1.6917446332126929,0.36130070100352896,[]
0.7,-18.195055827854958,1.6914292126502914,0.36066985987872613,[]
0.8,-18.218707183732477,1.6914292126502914,0.36130070100352896,[]
0.9,-18.21240015549847,1.6914292126502914,0.36098528044112754,[]
1.0,-18.215553669615474,1.6914292126502914,0.35846191594191623,[]
1.1,-18.207669884322968,1.6914292126502914,0.36066985987872613,[]
1.2,-18.215553669615474,1.692690894899897,0.3619315421283318,[]
1.3,-18.217130426673975,1.692690894899897,0.36066985987872613,[]
1.4,-18.20924664138147,1.692690894899897,0.36098528044112754,[]
1.5,-18.206093127264467,1.6917446332126929,0.36130070100352896,[]
1.6,-18.226590969024983,1.6920600537750943,0.36130070100352896,[]
1.7,-18.21082339843997,1.6917446332126929,0.3581464953795148,[]
1.8,-18.21240015549847,1.6914292126502914,0.3600390187539233,[]
1.9,-18.21240015549847,1.6920600537750943,0.36130070100352896,[]
2.0,-18.215553669615474,1.6920600537750943,0.36098528044112754,[]
2.1,-18.20924664138147,1.6917446332126929,0.36066985987872613,[]
2.2,-18.20924664138147,1.6920600537750943,0.3619315421283318,[]
2.3,-18.22501421196648,1.6920600537750943,0.36098528044112754,[]
2.4,-18.21240015549847,1.6917446332126929,0.3594081776291205,[]
2.5,-18.20924664138147,1.6920600537750943,0.36066985987872613,[]
2.6,-18.213976912556973,1.6923754743374957,0.36066985987872613,[]
2.7,-18.215553669615474,1.692690894899897,0.3603544393163247,[]
2.8,-18.21082339843997,1.692690894899897,0.36066985987872613,[]
2.9,-18.20924664138147,1.692690894899897,0.3622469626907332,[]
3.0,-18.217130426673975,1.692690894899897,0.36098528044112754,[]
3.1,-18.215553669615474,1.692690894899897,0.36066985987872613,[]
3.2,-18.21082339843997,1.6923754743374957,0.3603544393163247,[]
3.3,-18.20924664138147,1.6920600537750943,0.36098528044112754,[]
3.4,-18.213976912556973,1.6917446332126929,0.3594081776291205,[]
3.5,-18.21240015549847,1.6917446332126929,0.36066985987872613,[]
3.6,-18.204516370205965,1.6917446332126929,0.3619315421283318,[]
3.7,-18.213976912556973,1.6917446332126929,0.3603544393163247,[]
3.8,-18.21240015549847,1.6914292126502914,0.36066985987872613,[]
3.9,-18.21240015549847,1.6914292126502914,0.36098528044112754,[]
4.0,-18.21082339843997,1.6923754743374957,0.36098528044112754,[]
4.1,-18.217130426673975,1.692690894899897,0.3600390187539233,[]
4.2,-18.213976912556973,1.692690894899897,0.3600390187539233,[]
4.3,-18.213976912556973,1.6920600537750943,0.36098528044112754,[]
4.4,-18.213976912556973,1.6917446332126929,0.3600390187539233,[]
4.5,-18.21240015549847,1.6917446332126929,0.36066985987872613,[]
4.6,-18.213976912556973,1.6917446332126929,0.3619315421283318,[]
4.7,-18.20924664138147,1.6917446332126929,0.36130070100352896,[]
4.8,-18.213976912556973,1.6917446332126929,0.3594081776291205,[]
4.9,-18.201362856088963,1.6917446332126929,0.3603544393163247,[]
5.0,-18.21240015549847,1.6917446332126929,0.36098528044112754,[]
5.1,-18.206093127264467,1.6920600537750943,0.3603544393163247,[]
5.2,-18.21082339843997,1.6917446332126929,0.3603544393163247,[]
5.3,-18.204516370205965,1.6917446332126929,0.36319322437793744,[]
5.4,-18.213976912556973,1.6920600537750943,0.36130070100352896,[]
5.5,-18.202939613147464,1.692690894899897,0.36066985987872613,[]
5.6,-18.202939613147464,1.6923754743374957,2.420366132359959,[]
5.7,-18.213976912556973,1.692690894899897,2.420366132359959,[]
5.8,-18.21082339843997,1.692690894899897,2.4200507117975576,[]
5.9,-18.22186069784948,1.692690894899897,2.4200507117975576,[]
6.0,-18.202939613147464,1.692690894899897,2.4216278146095647,[]
6.1,-18.215553669615474,1.6920600537750943,2.420996973484762,[]
6.2,-18.207669884322968,1.6920600537750943,2.4213123940471633,[]
6.3,-18.206093127264467,1.6914292126502914,2.4216278146095647,[]
6.4,-18.204516370205965,1.6914292126502914,2.4216278146095647,[]
6.5,-18.21082339843997,1.6917446332126929,2.4191044501103534,[]
6.6,-18.21240015549847,1.6917446332126929,0.36161612156593037,[]
6.7,-18.21240015549847,1.6917446332126929,0.3644549066275431,[]
6.8,-18.213976912556973,1.6920600537750943,0.36130070100352896,[]
6.9,-18.21082339843997,1.692690894899897,0.3619315421283318,[]
7.0,-18.206093127264467,1.692690894899897,0.36319322437793744,[]
7.1,-18.213976912556973,1.6920600537750943,0.3619315421283318,[]
7.2,-18.215553669615474,1.6920600537750943,0.3600390187539233,[]
7.3,-18.213976912556973,1.6917446332126929,0.36066985987872613,[]
7.4,-18.217130426673975,1.6917446332126929,0.36066985987872613,[]
7.5,-18.20924664138147,1.6917446332126929,0.36066985987872613,[]
7.6,-18.226590969024983,1.6917446332126929,0.36098528044112754,[]
7.7,-18.202939613147464,1.6917446332126929,0.3622469626907332,[]
7.8,-18.22186069784948,1.6920600537750943,0.36130070100352896,[]
7.9,-18.21082339843997,1.6917446332126929,0.36130070100352896,[]
8.0,-18.213976912556973,1.6917446332126929,0.36066985987872613,[]
8.1,-18.206093127264467,1.6917446332126929,0.36098528044112754,[]
8.2,-18.218707183732477,1.6923754743374957,0.35877733650431765,[]
8.3,-18.215553669615474,1.692690894899897,0.3603544393163247,[]
8.4,-18.20924664138147,1.6930063154622985,0.362877803815536,[]
8.5,-18.218707183732477,1.692690894899897,0.36130070100352896,[]
8.6,-18.20924664138147,1.692690894899897,0.36066985987872613,[]
8.7,-18.21240015549847,1.692690894899897,0.36161612156593037,[]
8.8,-18.202939613147464,1.692690894899897,0.36098528044112754,[]
8.9,-18.21240015549847,1.6923754743374957,0.35877733650431765,[]
9.0,-18.21240015549847,1.6920600537750943,0.3600390187539233,[]
9.1,-18.213976912556973,1.6914292126502914,0.36130070100352896,[]
9.2,-18.21240015549847,1.6917446332126929,0.36130070100352896,[]
9.3,-18.206093127264467,1.6917446332126929,0.36098528044112754,[]
9.4,-18.206093127264467,1.6914292126502914,0.36066985987872613,[]
9.5,-18.218707183732477,1.6914292126502914,0.36161612156593037,[]
9.6,-18.21240015549847,1.6920600537750943,0.3581464953795148,[]
9.7,-18.215553669615474,1.6923754743374957,0.36066985987872613,[]
9.8,-18.201362856088963,1.6923754743374957,0.3625623832531346,[]
9.9,-18.21240015549847,1.6923754743374957,0.3603544393163247,[]
10.0,-18.215553669615474,1.6917446332126929,0.36098528044112754,[]
10.1,-18.207669884322968,1.6917446332126929,0.3625623832531346,[]
10.2,-18.207669884322968,1.6920600537750943,0.36130070100352896,[]
10.3,-18.215553669615474,1.6917446332126929,0.35909275706671906,[]
10.4,-18.21082339843997,1.6920600537750943,0.36066985987872613,[]
10.5,-18.202939613147464,1.6917446332126929,0.36098528044112754,[]
10.6,-18.21240015549847,1.6917446332126929,0.36066985987872613,[]
10.7,-18.215553669615474,1.6920600537750943,0.3603544393163247,[]
10.8,-18.217130426673975,1.6920600537750943,0.3625623832531346,[]
10.9,-18.207669884322968,1.6917446332126929,0.36098528044112754,[]
11.0,-18.218707183732477,1.6920600537750943,0.36098528044112754,[]
11.1,-18.217130426673975,1.6923754743374957,0.36066985987872613,[]
11.2,-18.21240015549847,1.6923754743374957,0.36130070100352896,[]
11.3,-18.21082339843997,1.6930063154622985,0.3597235981915219,[]
11.4,-18.218707183732477,1.6930063154622985,0.3603544393163247,[]
11.5,-18.217130426673975,1.692690894899897,0.3619315421283318,[]
11.6,-18.217130426673975,1.692690894899897,0.36098528044112754,[]
11.7,-18.215553669615474,1.692690894899897,0.36098528044112754,[]
11.8,-18.22186069784948,1.6920600537750943,0.36130070100352896,[]
11.9,-18.21240015549847,1.6917446332126929,0.36161612156593037,[]
12.0,-18.20924664138147,1.6917446332126929,0.3594081776291205,[]
12.1,-18.21082339843997,1.6917446332126929,0.36066985987872613,[]
12.2,-18.21082339843997,1.6917446332126929,0.36098528044112754,[]
12.3,-18.20924664138147,1.6917446332126929,0.36066985987872613,[]
12.4,-18.20924664138147,1.6917446332126929,0.36066985987872613,[]
12.5,-18.213976912556973,1.692690894899897,0.362877803815536,[]
12.6,-18.21082339843997,1.692690894899897,0.36130070100352896,[]
12.7,-18.207669884322968,1.692690894899897,0.3594081776291205,[]
12.8,-18.21240015549847,1.6920600537750943,0.3603544393163247,[]
12.9,-18.21240015549847,1.6917446332126929,0.3603544393163247,[]
13.0,-18.21082339843997,1.6920600537750943,0.36066985987872613,[]
13.1,-18.20924664138147,1.6917446332126929,0.3603544393163247,[]
13.2,-18.217130426673975,1.6917446332126929,0.3619315421283318,[]
13.3,-18.215553669615474,1.6917446332126929,0.36161612156593037,[]
13.4,-18.20924664138147,1.6917446332126929,0.35877733650431765,[]
13.5,-18.21082339843997,1.6917446332126929,0.3603544393163247,[]
13.6,-18.21082339843997,1.6917446332126929,0.3603544393163247,[]
13.7,-18.21240015549847,1.6920600537750943,0.3603544393163247,[]
13.8,-18.213976912556973,1.6920600537750943,0.3600390187539233,[]
13.9,-18.20924664138147,1.6923754743374957,0.362877803815536,[]
